ID,Playground Number,Name,Address,Type,Surface Type,Accessibility,Owner,Maintainer,Redevelopment Date,Latitude,Longitude,Location,Geometry Point,Neighbourhood ID,Neighbourhood Name,park_type,User Category
683,1765,Albert G. Nickel Park Playground,13539 139 Street NW,Playground,Pour In Place Rubber,Unknown,,Parks,1997/12/31,53.596808,-113.55991,"(53.596807864151785, -113.55991031091489)",POINT (-113.55991031091489 53.596807864151785),3430,WELLINGTON,play,Junior/Senior (18 months to 12 years)
723,304,Belgravia Park Playground,11540 73 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2008/12/31,53.509573,-113.531004,"(53.5095730808084, -113.53100351371984)",POINT (-113.53100351371984 53.5095730808084),5040,BELGRAVIA,play,Junior/Senior (18 months to 12 years)
400,3668,Sister Annata Brockman Playground,365 Hemingway Rd NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2015/12/31,53.489995,-113.683542,"(53.489994910597105, -113.68354199269943)",POINT (-113.68354199269943 53.489994910597105),4461,THE HAMPTONS,play,Junior/Senior (18 months to 12 years)
709,1645,Beacon Heights Park Tot Lot,3424 119 A Avenue NW,Playground,Sand,Unknown,,Parks,1960/12/31,53.572901,-113.395949,"(53.57290083398193, -113.39594929849248)",POINT (-113.39594929849248 53.57290083398193),2040,BEACON HEIGHTS,play,Senior (6 to 12 years)
857,3654,Rosenthal Playground,1070 Rosenthal Blvd NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2015/12/31,53.517375,-113.69916,"(53.517375201960775, -113.6991602810374)",POINT (-113.6991602810374 53.517375201960775),4750,ROSENTHAL,play,Junior/Senior (18 months to 12 years)
594,134,Grace Martin School,8210 36 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2003/12/31,53.469179,-113.455243,"(53.469178630395035, -113.45524282796836)",POINT (-113.45524282796836 53.469178630395035),6600,RICHFIELD,play,Junior/Senior (18 months to 12 years)
643,3369,Brightview School Playground,15425 106 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2005/12/31,53.548723,-113.587661,"(53.548723361181054, -113.58766054680743)",POINT (-113.58766054680743 53.548723361181054),4090,CANORA,play,Junior/Senior (18 months to 12 years)
675,120,Avonmore Community League,7340 78 Street NW,Playground,Sand,Wheelchair Accessible,,Parks,2013/12/31,53.510211,-113.448152,"(53.51021077249181, -113.4481519234364)",POINT (-113.4481519234364 53.51021077249181),6020,AVONMORE,play,Junior/Senior (18 months to 12 years)
780,1673,Dermott Playground,8610 81 Street NW,Playground,Engineered Wood Fibre,Unknown,,Parks,2020/11/05,53.523089,-113.453746,"(53.5230888403893, -113.45374592016239)",POINT (-113.45374592016239 53.5230888403893),6320,IDYLWYLDE,play,Senior (6 to 12 years)
682,3645,Cameron Heights Park Playground,3250 Cameron Heights Way NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2015/12/31,53.473261,-113.636331,"(53.473260793720186, -113.63633064534335)",POINT (-113.63633064534335 53.473260793720186),4466,CAMERON HEIGHTS,play,Junior/Senior (18 months to 12 years)
592,983,Ellerslie Crossing,Edwards Drive - 5 Avenue SW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2009/12/31,53.428956,-113.458462,"(53.428956063691814, -113.45846213575975)",POINT (-113.45846213575975 53.428956063691814),6211,ELLERSLIE,play,Senior (6 to 12 years)
207,1678,Mayliewan Park,7503 161A Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2005/12/31,53.621984,-113.459309,"(53.62198379255174, -113.45930897136407)",POINT (-113.45930897136407 53.62198379255174),2511,MAYLIEWAN,play,Senior (6 to 12 years)
322,62,Kilkenny Park/CL Barnett School,7245 149A Avenue NW,Playground,Ground,Unknown,,Parks,1999/12/31,53.610028,-113.450691,"(53.61002841694469, -113.45069145518318)",POINT (-113.45069145518318 53.61002841694469),2410,KILKENNY,play,Junior/Senior (18 months to 12 years)
369,3602,Magrath Heights,MaGrath Rd. & MaGrath BLVD.,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2012/12/31,53.44949,-113.559437,"(53.44948973485799, -113.55943738279305)",POINT (-113.55943738279305 53.44948973485799),5476,MAGRATH HEIGHTS,play,Junior/Senior (18 months to 12 years)
298,101,Laurier Heights School Playground,8210 142 Street NW,Playground,Sand,Unknown,,Parks,1995/12/31,53.516747,-113.567233,"(53.51674726626483, -113.56723254635997)",POINT (-113.56723254635997 53.51674726626483),3270,LAURIER HEIGHTS,play,Junior/Senior (18 months to 12 years)
727,157,Capilano School,10720 54 Street NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2014/12/31,53.555854,-113.422243,"(53.55585383096448, -113.42224319558338)",POINT (-113.42224319558338 53.55585383096448),6061,CAPILANO,play,Junior (18 months to 5 years)
543,588,Charles Simmonds Park,7830 115 Street NW,Playground,Sand,Unknown,,Parks,1977/12/31,53.51553,-113.531004,"(53.51553048875908, -113.53100402521845)",POINT (-113.53100402521845 53.51553048875908),5290,MCKERNAN,play,Junior/Senior (18 months to 12 years)
789,3731,Laurel Special Playground,1732 25 Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2019/12/31,53.447939,-113.377488,"(53.44793852901497, -113.377487786735)",POINT (-113.377487786735 53.44793852901497),6444,LAUREL,play,Senior (6 to 12 years)
276,317,Keheewin School,1410 105 Street NW,Playground,Sand,Unknown,,Parks,2002/12/31,53.448429,-113.502748,"(53.44842861079293, -113.50274812516025)",POINT (-113.50274812516025 53.44842861079293),5250,KEHEEWIN,play,Junior/Senior (18 months to 12 years)
554,3283,Blackmud Park,Blackmud Creek - Baker Close,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2010/12/31,53.420203,-113.513118,"(53.42020255839918, -113.51311811302092)",POINT (-113.51311811302092 53.42020255839918),5453,BLACKMUD CREEK,play,Junior/Senior (18 months to 12 years)
238,589,McKernan Park,7535 112 Street NW,Playground,Sand,Unknown,,Parks,1989/12/31,53.51105,-113.518917,"(53.511050263833184, -113.51891737673472)",POINT (-113.51891737673472 53.511050263833184),5290,MCKERNAN,play,Junior/Senior (18 months to 12 years)
390,140,Holyrood School,82 Street - 94 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,1992/12/31,53.531027,-113.450887,"(53.531027050222185, -113.45088669768303)",POINT (-113.45088669768303 53.531027050222185),6310,HOLYROOD,play,Junior/Senior (18 months to 12 years)
439,1901,Rossdale,10135 96 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2011/12/31,53.53062,-113.49147,"(53.530620150504745, -113.49147034054562)",POINT (-113.49147034054562 53.530620150504745),1220,ROSSDALE,play,Junior/Senior (18 months to 12 years)
255,68,Meadowlark Community Playground,15961 92 Avenue NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2017/12/31,53.525405,-113.596803,"(53.52540456846987, -113.59680268051092)",POINT (-113.59680268051092 53.52540456846987),4310,MEADOWLARK PARK,play,Junior/Senior (18 months to 12 years)
243,1922,Richfield Tot Lot,8210 36 Avenue NW,Playground,Sand,Unknown,,Parks,1987/12/31,53.472925,-113.457602,"(53.47292547995235, -113.45760185767094)",POINT (-113.45760185767094 53.47292547995235),6600,RICHFIELD,play,Junior (18 months to 5 years)
181,2820,Oxford Park Playground,13104 155 Avenue NW,Playground,Sand,Unknown,,Parks,2006/12/31,53.618009,-113.547909,"(53.61800865234694, -113.5479086735967)",POINT (-113.5479086735967 53.61800865234694),3320,OXFORD,play,Junior/Senior (18 months to 12 years)
302,146,Michaels Park,980 Millbourne Road East NW,Playground,Sand,Unknown,,Parks,1995/12/31,53.479571,-113.448022,"(53.47957061871701, -113.44802198656282)",POINT (-113.44802198656282 53.47957061871701),6480,MICHAELS PARK,play,Junior/Senior (18 months to 12 years)
599,123,Bonnie Doon Park,9263 94 Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2011/12/31,53.527468,-113.470506,"(53.52746835258371, -113.47050625697835)",POINT (-113.47050625697835 53.52746835258371),6040,BONNIE DOON,play,Senior (6 to 12 years)
717,3564,Ambleside Park,181 Ambleside Drive SW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2007/12/31,53.432774,-113.603405,"(53.43277408341012, -113.60340473478851)",POINT (-113.60340473478851 53.43277408341012),5505,AMBLESIDE,play,Junior/Senior (18 months to 12 years)
239,777,Queen Mary Park,10844 117 STREET NW T5H3N5,Playground,"Engineered Wood Fibre, Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2006/12/31,53.554158,-113.524549,"(53.55415822059051, -113.52454852404477)",POINT (-113.52454852404477 53.55415822059051),1180,QUEEN MARY PARK,play,Junior/Senior (18 months to 12 years)
877,3606,Suder Greens Park Playground,290 - SUDER GREENS DRIVE NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2011/12/31,53.521124,-113.684536,"(53.52112438311883, -113.68453609465236)",POINT (-113.68453609465236 53.52112438311883),4730,SUDER GREENS,play,Junior/Senior (18 months to 12 years)
4528,3784,Jan Reimer School Playground,360 Orchards Boulevard SW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2021/11/08,53.406458,-113.452239,"(53.40645787632705, -113.4522391489431)",POINT (-113.4522391489431 53.40645787632705),6216,THE ORCHARDS AT ELLERSLIE,play,Junior/Senior (18 months to 12 years)
776,3342,Silver Berry Park,29 Street NW and Silver Berry Road NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2008/12/31,53.457423,-113.38425,"(53.4574231484894, -113.384249560646)",POINT (-113.384249560646 53.4574231484894),6442,SILVER BERRY,play,Junior/Senior (18 months to 12 years)
1327,3775,Kinistinaw Park Rubber Play Area,10245 96 Street NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2020/10/08,53.5463,-113.482999,"(53.54630041497889, -113.48299894811919)",POINT (-113.48299894811919 53.54630041497889),1020,BOYLE STREET,play,All Ages
247,2641,Jackson Heights,1011 Jackson Road NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2004/12/31,53.483259,-113.407674,"(53.48325875546793, -113.40767419607408)",POINT (-113.40767419607408 53.48325875546793),6330,JACKSON HEIGHTS,play,Junior/Senior (18 months to 12 years)
541,588,Charles Simmonds Park,7830 115 Street NW,Playground,Sand,Unknown,,Parks,1977/12/31,53.515649,-113.530959,"(53.51564920890304, -113.53095860653227)",POINT (-113.53095860653227 53.51564920890304),5290,MCKERNAN,play,Junior/Senior (18 months to 12 years)
184,3663,Paisley Park,3051 Paisley Green SW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2015/12/31,53.414424,-113.559604,"(53.41442415801815, -113.55960371943277)",POINT (-113.55960371943277 53.41442415801815),5469,PAISLEY,play,Junior/Senior (18 months to 12 years)
715,3564,Ambleside Park,181 Ambleside Drive SW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2007/12/31,53.432768,-113.602985,"(53.43276796624467, -113.60298477386311)",POINT (-113.60298477386311 53.43276796624467),5505,AMBLESIDE,play,Junior/Senior (18 months to 12 years)
460,2181,Rundle Park,2909 113 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2005/12/31,53.555037,-113.386828,"(53.55503679771041, -113.38682784729727)",POINT (-113.38682784729727 53.55503679771041),2650,RIVER VALLEY RUNDLE,play,Unknown
756,2180,Beverly Heights Lions,4201 115 Avenue NW,Playground,Sand,Unknown,,Parks,1964/12/31,53.567377,-113.407026,"(53.567376857346346, -113.40702636137925)",POINT (-113.40702636137925 53.567376857346346),2100,BEVERLY HEIGHTS,play,Junior/Senior (18 months to 12 years)
177,309,Kinsmen Park Senior,9100 Walterdale Hill NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2013/12/31,53.527247,-113.508946,"(53.527246702874336, -113.50894646843938)",POINT (-113.50894646843938 53.527246702874336),5390,RIVER VALLEY WALTERDALE,play,Junior/Senior (18 months to 12 years)
907,587,William Hawrelak Park Playground,9330 Groat Road,Playground,"Engineered Wood Fibre, Sand",Wheelchair Accessible,,Parks,1973/12/31,53.526942,-113.544246,"(53.526942195523745, -113.54424648735207)",POINT (-113.54424648735207 53.526942195523745),5370,RIVER VALLEY MAYFAIR,play,Junior/Senior (18 months to 12 years)
179,1678,Mayliewan Park,7503 161A Avenue NW,Playground,Sand,Unknown,,Parks,2005/12/31,53.622234,-113.458974,"(53.62223368311331, -113.45897433793003)",POINT (-113.45897433793003 53.62223368311331),2511,MAYLIEWAN,play,Junior (18 months to 5 years)
536,121,Bisset School,3024 37 Street NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2017/12/31,53.46175,-113.39922,"(53.46174963450494, -113.39921976968748)",POINT (-113.39921976968748 53.46174963450494),6030,BISSET,play,Senior (6 to 12 years)
486,3689,Schonsee,5470 Schonsee Drive NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2017/12/31,53.633097,-113.459278,"(53.63309720559653, -113.4592776380058)",POINT (-113.4592776380058 53.63309720559653),2700,SCHONSEE,play,Junior/Senior (18 months to 12 years)
311,1944,Sir Wilfrid Laurier Natural Playground,13221 Buena Vista Road,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2020/01/01,53.509994,-113.549801,"(53.509994187354835, -113.54980145289582)",POINT (-113.54980145289582 53.509994187354835),3382,RIVER VALLEY LAURIER,play,Junior/Senior (18 months to 12 years)
895,602,Sweetgrass School,11351 31 Avenue NW,Playground,"Pour In Place Rubber, Sand",Unknown,,Parks,1998/12/31,53.462994,-113.529141,"(53.46299434720646, -113.52914067767071)",POINT (-113.52914067767071 53.46299434720646),5490,SWEET GRASS,play,Junior/Senior (18 months to 12 years)
333,1900,Mount Royal,11303 55 Street NW,Playground,Sand,Unknown,,Parks,1965/12/31,53.56751,-113.424439,"(53.56750967765734, -113.42443947391445)",POINT (-113.42443947391445 53.56750967765734),2330,HIGHLANDS,play,Junior/Senior (18 months to 12 years)
279,3343,Laurel Park,21 Avenue - 33 Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2008/12/31,53.451418,-113.390074,"(53.45141772674436, -113.39007360948005)",POINT (-113.39007360948005 53.45141772674436),6444,LAUREL,play,Junior (18 months to 5 years)
583,135,Ekota School,1395 Knotwood Road East NW,Playground,Sand,Unknown,,Parks,1997/12/31,53.450005,-113.44234,"(53.450005050815705, -113.44233980250331)",POINT (-113.44233980250331 53.450005050815705),6200,EKOTA,play,Senior (6 to 12 years)
766,1780,Kittlitz Park (Wild Rose),2850 36A Avenue NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2022/08/11,53.469897,-113.385135,"(53.46989682400542, -113.38513532706298)",POINT (-113.38513532706298 53.46989682400542),6790,WILD ROSE,play,Junior/Senior (18 months to 12 years)
278,3671,Laurel 8,1410 32 Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2014/12/31,53.441298,-113.388178,"(53.441297854978544, -113.38817770460385)",POINT (-113.38817770460385 53.441297854978544),6444,LAUREL,play,Senior (6 to 12 years)
12527,1673,Dermott Playground,8610 81 Street NW,Playground,Sand,Wheelchair Accessible,,Parks,2019/10/03,53.523109,-113.453383,"(53.52310908820051, -113.45338274031883)",POINT (-113.45338274031883 53.52310908820051),6320,IDYLWYLDE,play,All Ages
519,1902,Beverly Heights Park Tot Lot,3807 108 Avenue NW,Playground,Sand,Unknown,,Parks,1995/12/31,53.560821,-113.400991,"(53.560820937859816, -113.40099138539097)",POINT (-113.40099138539097 53.560820937859816),2100,BEVERLY HEIGHTS,play,Junior/Senior (18 months to 12 years)
208,321,Pleasantview Community Playground,10860 57 Avenue NW,Playground,"Engineered Wood Fibre, Sand",Unknown,,Parks,2024/08/26,53.493984,-113.510651,"(53.493984498148635, -113.51065105118028)",POINT (-113.51065105118028 53.493984498148635),5320,PLEASANTVIEW,play,Junior/Senior (18 months to 12 years)
778,1673,Dermott Playground,8610 81 Street NW,Playground,Engineered Wood Fibre,Unknown,,Parks,2020/11/05,53.523424,-113.453528,"(53.52342422501191, -113.45352753494075)",POINT (-113.45352753494075 53.52342422501191),6320,IDYLWYLDE,play,Junior/Senior (18 months to 12 years)
345,1640,Norwood School,9520 111 Avenue NW,Playground,Sand,Unknown,,Parks,1996/12/31,53.560073,-113.488205,"(53.56007286730341, -113.48820462531256)",POINT (-113.48820462531256 53.56007286730341),1010,ALBERTA AVENUE,play,Junior/Senior (18 months to 12 years)
913,80,Thorncliff Playground,8215 175 Street NW,Playground,Sand,Unknown,,Parks,1995/12/31,53.516084,-113.620781,"(53.516083993433796, -113.62078073079752)",POINT (-113.62078073079752 53.516083993433796),4560,THORNCLIFF,play,Junior/Senior (18 months to 12 years)
309,64,Kildare Park,14224 74 Street NW,Playground,Sand,Unknown,,Parks,1996/12/31,53.605663,-113.455863,"(53.605663252255646, -113.45586291157566)",POINT (-113.45586291157566 53.605663252255646),2400,KILDARE,play,Junior/Senior (18 months to 12 years)
655,162,Greenfield Community League,3755 - 114 STREET NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2009/12/31,53.473368,-113.525859,"(53.47336832132726, -113.52585934160925)",POINT (-113.52585934160925 53.47336832132726),5220,GREENFIELD,play,Junior/Senior (18 months to 12 years)
210,151,Pollard Meadows School,1715 48 Street NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2005/12/31,53.448,-113.412408,"(53.44799994335854, -113.41240836066252)",POINT (-113.41240836066252 53.44799994335854),6580,POLLARD MEADOWS,play,Junior/Senior (18 months to 12 years)
325,1741,Lilliput Park,9637 74 Avenue NW,Playground,Sand,Unknown,,Parks,1974/12/31,53.510084,-113.479183,"(53.51008419752061, -113.47918319052837)",POINT (-113.47918319052837 53.51008419752061),6610,RITCHIE,play,Junior/Senior (18 months to 12 years)
377,137,Hillview School,355 Woodvale Road East NW,Playground,"Engineered Wood Fibre, Sand",Wheelchair Accessible,,Parks,2014/12/31,53.468128,-113.426786,"(53.468127500319966, -113.4267862437807)",POINT (-113.4267862437807 53.468127500319966),6300,HILLVIEW,play,Junior (18 months to 5 years)
209,71,Patricia Heights Playground,16216 78 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2004/12/31,53.510922,-113.603933,"(53.5109224857123, -113.60393290258264)",POINT (-113.60393290258264 53.5109224857123),4390,PATRICIA HEIGHTS,play,Junior/Senior (18 months to 12 years)
365,56,Highlands,11333 62 Street NW,Playground,Sand,Unknown,,Parks,1994/12/31,53.566592,-113.433509,"(53.56659219497396, -113.43350898214416)",POINT (-113.43350898214416 53.56659219497396),2330,HIGHLANDS,play,Junior/Senior (18 months to 12 years)
804,3765,Butler Memorial Park Playground,15715 Stony Plain Road NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2020/11/30,53.540873,-113.592661,"(53.54087346936671, -113.59266088162634)",POINT (-113.59266088162634 53.54087346936671),4180,GLENWOOD,play,Senior (6 to 12 years)
513,3382,Garneau School West,10925 87 Avenue NW,Playground,Sand,Unknown,,Parks,1995/12/31,53.52217,-113.514784,"(53.52217030178871, -113.51478411060502)",POINT (-113.51478411060502 53.52217030178871),5200,GARNEAU,play,Junior/Senior (18 months to 12 years)
840,1768,Winterburn School Playground,9527 Winterburn Road NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2006/12/31,53.534247,-113.687338,"(53.534246801799554, -113.6873381068538)",POINT (-113.6873381068538 53.534246801799554),4485,LEWIS FARMS INDUSTRIAL,play,Junior/Senior (18 months to 12 years)
667,66,Abbott School,12025 Abbottsfield Road NW,Playground,Sand,Unknown,,Parks,2005/12/31,53.574776,-113.391986,"(53.57477607361098, -113.39198643063268)",POINT (-113.39198643063268 53.57477607361098),2010,ABBOTTSFIELD,play,Junior/Senior (18 months to 12 years)
618,125,Donnan Park/Arena,9105 - 80 AVENUE NW,Playground,Sand,Unknown,,Parks,1997/12/31,53.515305,-113.468627,"(53.51530479056176, -113.46862720296485)",POINT (-113.46862720296485 53.51530479056176),6492,MILL CREEK RAVINE SOUTH,play,Junior (18 months to 5 years)
547,1665,Eastwood Community League,8524 118 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2005/12/31,53.571187,-113.472264,"(53.571187046787884, -113.4722637866879)",POINT (-113.4722637866879 53.571187046787884),1100,EASTWOOD,play,Junior (18 months to 5 years)
624,1670,Gold Bar Community League,4620 105 Avenue NW,Playground,Sand,Unknown,,Parks,2000/12/31,53.548685,-113.413365,"(53.548685182376545, -113.41336504922626)",POINT (-113.41336504922626 53.548685182376545),6270,GOLD BAR,play,Junior/Senior (18 months to 12 years)
616,125,Donnan Park/Arena,9105 - 80 AVENUE NW,Playground,Sand,Unknown,,Parks,1997/12/31,53.515294,-113.468469,"(53.51529389503483, -113.46846869427847)",POINT (-113.46846869427847 53.51529389503483),6492,MILL CREEK RAVINE SOUTH,play,Junior/Senior (18 months to 12 years)
334,63,Hairsine Community League,3120 139 Avenue NW,Playground,Sand,Unknown,,Parks,1994/12/31,53.603723,-113.390589,"(53.60372314416646, -113.39058858697706)",POINT (-113.39058858697706 53.60372314416646),2320,HAIRSINE,play,Junior/Senior (18 months to 12 years)
628,282,Brightview South Playground,15425 106 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,1993/12/31,53.548398,-113.587274,"(53.548398204845824, -113.58727383381444)",POINT (-113.58727383381444 53.548398204845824),4090,CANORA,play,Junior/Senior (18 months to 12 years)
499,404,Queen Mary Park School,10935 113 Street NW,Playground,Sand,Unknown,,Parks,1997/12/31,53.555452,-113.514572,"(53.55545222535818, -113.51457170520509)",POINT (-113.51457170520509 53.55545222535818),1180,QUEEN MARY PARK,play,Junior/Senior (18 months to 12 years)
699,346,Allan Grey Park,89 Street - 75 Avenue NW,Playground,Sand,Unknown,,Parks,1998/12/31,53.511634,-113.462253,"(53.511633922414546, -113.46225313816421)",POINT (-113.46225313816421 53.511633922414546),6020,AVONMORE,play,Junior/Senior (18 months to 12 years)
719,398,Floden Park,4209 Ada Boulevard NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2005/12/31,53.563755,-113.407526,"(53.5637546848851, -113.4075263084893)",POINT (-113.4075263084893 53.5637546848851),2100,BEVERLY HEIGHTS,play,Senior (6 to 12 years)
284,3610,Michael Strembitsky,4110 - SAVARYN DRIVE SW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2013/12/31,53.413736,-113.462387,"(53.41373624804092, -113.46238737808315)",POINT (-113.46238737808315 53.41373624804092),6213,SUMMERSIDE,play,Junior/Senior (18 months to 12 years)
227,3463,Jackie Parker Park,50 Street - 44 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2009/12/31,53.483961,-113.42145,"(53.483961315933826, -113.42144959661076)",POINT (-113.42144959661076 53.483961315933826),6500,MILL WOODS GOLF COURSE,play,Senior (6 to 12 years)
702,613,Allendale Park,10535 66 Avenue NW,Playground,Sand,Unknown,,Parks,1996/12/31,53.500922,-113.502719,"(53.50092175789888, -113.50271886800834)",POINT (-113.50271886800834 53.50092175789888),5010,ALLENDALE,play,Junior/Senior (18 months to 12 years)
223,332,Prince Charles Playground,12033 125 Street NW,Playground,Sand,Unknown,,Parks,2007/12/31,53.574539,-113.537201,"(53.57453884882803, -113.53720062036052)",POINT (-113.53720062036052 53.57453884882803),3350,PRINCE CHARLES,play,Junior/Senior (18 months to 12 years)
275,139,Kameyosek School,250 Lakewood Road East NW,Playground,Sand,Unknown,,Parks,1998/12/31,53.461335,-113.443325,"(53.46133490401168, -113.44332508564602)",POINT (-113.44332508564602 53.46133490401168),6340,KAMEYOSEK,play,Junior/Senior (18 months to 12 years)
796,3735,Callaghan Park Playground,1385 Cunningham Drive SW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2018/08/31,53.406048,-113.528181,"(53.40604802404622, -113.52818114452597)",POINT (-113.52818114452597 53.40604802404622),5457,CALLAGHAN,play,Junior/Senior (18 months to 12 years)
640,3702,James McCrie Park,315 Windermere Road NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2019/07/05,53.440595,-113.614247,"(53.44059506377167, -113.61424722879501)",POINT (-113.61424722879501 53.44059506377167),5570,WINDERMERE,play,Junior/Senior (18 months to 12 years)
380,309,Kinsmen Park Senior,9100 Walterdale Hill NW,Playground,Sand,Unknown,,Parks,2013/12/31,53.526831,-113.509016,"(53.526830892042824, -113.5090160330661)",POINT (-113.5090160330661 53.526830892042824),5390,RIVER VALLEY WALTERDALE,play,Junior/Senior (18 months to 12 years)
508,143,Ellerslie Campus School,521 66 Street SW,Playground,Sand,Unknown,,Parks,1991/12/31,53.426821,-113.442138,"(53.42682084999272, -113.44213769873537)",POINT (-113.44213769873537 53.42682084999272),6661,CHARLESWORTH,play,Senior (6 to 12 years)
826,336,Windsor Park Community,11814 87 Avenue NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber, Sand",Unknown,,Parks,2011/12/31,53.523308,-113.535719,"(53.52330763793859, -113.53571871356827)",POINT (-113.53571871356827 53.52330763793859),5580,WINDSOR PARK,play,Junior/Senior (18 months to 12 years)
372,311,Malmo Plains School,4716 115 Street NW,Playground,Sand,Unknown,,Parks,1999/12/31,53.48521,-113.530398,"(53.485210425752015, -113.53039795440647)",POINT (-113.53039795440647 53.485210425752015),5280,MALMO PLAINS,play,Junior/Senior (18 months to 12 years)
378,137,Hillview School,355 Woodvale Road East NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2014/12/31,53.467949,-113.426841,"(53.4679492266997, -113.42684119503039)",POINT (-113.42684119503039 53.4679492266997),6300,HILLVIEW,play,Senior (6 to 12 years)
507,387,Virginia Park School,7324 109 Avenue NW,Playground,"Pour In Place Rubber, Sand",Unknown,,Parks,1998/12/31,53.560355,-113.449552,"(53.560355255270096, -113.44955195309942)",POINT (-113.44955195309942 53.560355255270096),1240,VIRGINIA PARK,play,Junior/Senior (18 months to 12 years)
574,124,Crawford Plains School,4210 12 Avenue NW,Playground,Sand,Unknown,,Parks,2000/12/31,53.440883,-113.404154,"(53.44088336689464, -113.40415374148061)",POINT (-113.40415374148061 53.44088336689464),6140,CRAWFORD PLAINS,play,Junior/Senior (18 months to 12 years)
918,152,Tipaskan School,1200 Lakewood Road West NW,Playground,Sand,Unknown,,Parks,1983/12/31,53.46269,-113.460286,"(53.462689904264586, -113.46028606958245)",POINT (-113.46028606958245 53.462689904264586),6750,TIPASKAN,play,Junior/Senior (18 months to 12 years)
779,1673,Dermott Playground,8610 81 Street NW,Playground,Engineered Wood Fibre,Unknown,,Parks,2020/11/05,53.523284,-113.45396,"(53.5232838796031, -113.45395989579316)",POINT (-113.45395989579316 53.5232838796031),6320,IDYLWYLDE,play,Junior/Senior (18 months to 12 years)
886,90,Wellington Community Playground,13535 134 Street NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2021/11/11,53.596685,-113.550726,"(53.596684784771014, -113.55072584001653)",POINT (-113.55072584001653 53.596684784771014),3430,WELLINGTON,play,Junior/Senior (18 months to 12 years)
277,1672,Ken Newman Playground,10802 150 Street NW,Playground,Sand,Unknown,,Parks,1989/12/31,53.553825,-113.581074,"(53.55382548862351, -113.58107387615698)",POINT (-113.58107387615698 53.55382548862351),4200,HIGH PARK,play,Junior/Senior (18 months to 12 years)
